timestamp,price,market_cap,total_volume
2025-02-06 17:03:43.676,246.70232280461627,3716898565.638518,418752623.49280137
2025-02-06 18:04:01.849,245.17431402652548,3702930694.0237737,425690318.14246505
2025-02-06 19:02:43.957,243.86068414775025,3676389446.1629314,421245984.0830061
2025-02-06 20:03:37.799,242.73013234164526,3655250984.352505,407131552.12025553
2025-02-06 21:03:55.630,246.47113529901563,3710064602.682477,398241398.9732913
2025-02-06 22:00:39.420,244.62422129623286,3677226250.874896,406485203.1414404
2025-02-06 23:04:06.396,243.97872504831437,3674093787.2245755,404167755.8099266
2025-02-07 00:04:09.783,241.68632596672464,3633003813.171153,404079888.8019497
2025-02-07 01:08:42.574,241.8854132998344,3638499910.1811857,405607490.1397716
2025-02-07 02:04:06.945,244.88085063919968,3699103077.4068336,408968171.6818723
2025-02-07 03:03:54.452,245.7978117055068,3698572861.674686,412595623.6033249
2025-02-07 04:04:05.603,245.46865351092742,3691304370.73145,415762360.93453515
2025-02-07 05:03:14.093,244.55081966944385,3685018285.0925574,420076470.9106529
2025-02-07 06:03:59.433,243.70278753366975,3665457047.959406,419732258.41460234
2025-02-07 07:03:55.664,240.12857303611054,3615046895.6092224,415817910.5964504
2025-02-07 08:03:47.178,243.07100242570704,3663162085.333008,417007316.3082734
2025-02-07 09:04:01.349,245.9495497953711,3699096128.9504457,413730220.60870016
2025-02-07 10:03:46.083,249.4995036607222,3757584679.219109,420772549.2746107
2025-02-07 11:03:44.774,250.3191170948432,3772165316.794681,415596186.8726506
2025-02-07 12:04:08.672,253.98148214997232,3824054453.256549,422726607.233738
2025-02-07 13:04:01.271,255.36553864590957,3845851336.680528,425947631.35293365
2025-02-07 14:03:49.614,258.2599075830089,3889591317.3440614,423026386.0926493
2025-02-07 15:04:02.631,257.3850860400705,3886057773.0804763,453890276.51951045
2025-02-07 16:04:12.861,249.7535448610915,3770488507.0011024,437978023.4509804
2025-02-07 17:03:49.974,246.69598650343505,3715982612.5919743,402027634.56753176
2025-02-07 18:04:03.474,244.16521213745892,3680426201.1650777,408005085.3945522
2025-02-07 19:03:42.769,246.71042479004421,3717048160.948177,432793218.9045608
2025-02-07 20:04:06.178,243.78951024962524,3674241635.49706,425638605.43533933
2025-02-07 21:04:05.434,234.37523406652684,3536171580.9539537,402836983.52810633
2025-02-07 22:02:20.030,234.4810589297188,3533454789.3668203,408948273.41412354
2025-02-07 23:04:12.839,233.26506468815262,3513213655.226615,439402669.22016454
2025-02-08 00:03:49.404,237.46624360553213,3574683488.931929,444324433.89919287
2025-02-08 01:03:56.174,239.8133294781508,3610088454.9652457,444178809.60743076
2025-02-08 02:03:45.700,237.36802476303592,3577020442.31208,440600818.8173328
2025-02-08 03:08:50.194,237.9066689128793,3577161100.787132,435461831.87261385
2025-02-08 04:03:59.280,236.75227253533393,3567535059.307626,408674070.5825967
2025-02-08 05:04:09.241,235.64446713422652,3551030814.0160837,425483454.8987989
2025-02-08 06:00:46.432,234.84185801542063,3537332582.895465,422393143.8612705
2025-02-08 07:03:46.895,235.10520013573068,3540631526.730601,416534471.7164381
2025-02-08 08:04:05.255,236.48367880611605,3567033145.1053777,417553156.31315804
2025-02-08 09:00:00.178,233.3601125630388,3519619258.653913,390964042.9024076
2025-02-08 10:01:27.667,234.18617857318534,3525053956.5511274,381989753.06536126
2025-02-08 11:04:11.911,233.18525199869399,3511624366.907275,379822266.4726838
2025-02-08 12:03:47.386,232.688935256923,3502930649.291191,392173412.7854296
2025-02-08 13:08:46.082,232.79571778207077,3505357440.343774,386693070.82592845
2025-02-08 14:04:10.479,234.84945330744114,3541109141.5446463,375549265.203787
2025-02-08 15:03:45.775,233.91508063064393,3522008329.9444175,339078535.77773017
2025-02-08 16:03:51.779,232.45359145002612,3498217719.143657,315821108.3905122
2025-02-08 17:03:41.155,234.1101126481473,3529771783.905088,304328806.4641669
2025-02-08 18:03:47.613,238.19695353916538,3585930243.385561,299289842.487214
2025-02-08 19:04:00.547,238.22743816327412,3582458998.695415,299498545.3103619
2025-02-08 20:03:49.672,240.29829079883703,3609507609.916269,299123106.00405556
2025-02-08 21:03:53.020,238.95170789793403,3601017379.378864,282571340.4143179
2025-02-08 22:00:32.018,239.47270880543172,3608264620.8310623,271143155.40158576
2025-02-08 23:03:52.137,237.2062383205624,3574560495.3805056,243393631.32354388
2025-02-09 00:04:06.105,239.09629867398087,3609592484.7856297,254305516.08643347
2025-02-09 01:03:54.211,239.898266653503,3609554542.761578,247791287.46214518
2025-02-09 02:03:53.271,243.39447095799105,3666903701.69635,255433694.83145437
2025-02-09 03:02:31.338,242.0668009781334,3646391145.3199205,254031000.1133645
2025-02-09 04:07:44.266,250.91239309349285,3780882692.5870395,274586422.6530379
2025-02-09 05:03:53.953,249.48429245495666,3757991903.588987,282756121.82162875
2025-02-09 06:03:49.916,247.65711680143406,3730007714.3291388,289685491.362622
2025-02-09 07:03:51.050,246.34320190594477,3711499649.55034,292967898.3471957
2025-02-09 08:01:06.698,246.08598168496462,3706697684.914655,296617765.13021535
2025-02-09 09:04:03.602,247.2657565289789,3724845736.3309507,289754545.2047004
2025-02-09 10:03:44.279,246.17550851768334,3712537836.3894405,291207331.3401474
2025-02-09 11:01:33.746,246.03556684264265,3708545402.896358,288949218.1669652
2025-02-09 12:08:38.815,244.32146616254911,3675461882.5179834,288923648.136607
2025-02-09 13:04:12.668,244.75644483246853,3683019357.075575,299830886.76791954
