timestamp,price,market_cap,total_volume
2025-02-09 12:05:50.891,96603.27364795694,1915330393756.7566,22748791215.609726
2025-02-09 13:03:52.621,96550.38390104315,1913712225325.2095,22870617866.118927
2025-02-09 14:03:56.421,95906.49171654721,1900675686548.407,19310317195.125618
2025-02-09 15:04:06.468,96162.13377205859,1906106926795.6362,23728640906.73392
2025-02-09 16:01:09.843,96498.54652003417,1913813618179.823,23579923703.93695
2025-02-09 17:04:12.396,96458.06093493411,1912661115505.2324,23429213696.988644
2025-02-09 18:08:51.218,96125.10211989976,1904378656917.0105,23331648361.121193
2025-02-09 19:08:46.829,96218.25827497702,1906928203540.1707,23036708422.72594
2025-02-09 20:03:51.775,96096.82739593633,1903828632107.1768,21356462271.22973
2025-02-09 21:03:53.818,96325.2632461819,1908216372369.6587,23209059872.5124
2025-02-09 22:03:52.847,95340.48294665758,1886981719580.8208,25510285898.292694
2025-02-09 23:03:03.213,95841.1801230943,1899681798074.2817,25191329921.97537
